00:19:28;Siemens AG,Tran
00:19:29;2M2B Montadora 
00:19:2A;Antiope Associa
00:19:2B;Aclara RF Syste
00:19:2C;Motorola Mobile
00:19:2D;Nokia Corporati
00:19:2E;Spectral Instru
00:19:2F;Cisco Systems
00:19:30;Cisco Systems
00:19:31;Balluff GmbH
00:19:32;Gude Analog- un
00:19:33;Strix Systems,I
00:19:34;TRENDON TOUCH T
00:19:35;Duerr Dental Gm
00:19:36;STERLITE OPTICA
00:19:37;CommerceGuard A
00:19:38;UMB Communicati
00:19:39;Gigamips
00:19:3A;OESOLUTIONS
00:19:3B;Wilibox Deliber
00:19:3C;HighPoint Techn
00:19:3D;GMC Guardian Mo
00:19:3E;PIRELLI BROADBA
00:19:3F;RDI technology(
00:19:40;Rackable System
00:19:41;Pitney Bowes,In
00:19:42;ON SOFTWARE INT
00:19:43;Belden
00:19:44;Fossil Partners
00:19:45;Ten-Tec Inc.
00:19:46;Cianet Industri
00:19:47;Scientific Atla
00:19:48;AireSpider Netw
00:19:49;TENTEL  COMTECH
00:19:4A;TESTO AG
00:19:4B;SAGEM COMMUNICA
00:19:4C;Fujian Stelcom 
00:19:4D;Avago Technolog
00:19:4E;Ultra Electroni
00:19:4F;Nokia Danmark A
00:19:50;Harman Multimed
00:19:51;NETCONS,s.r.o.
00:19:52;ACOGITO Co.,Ltd
00:19:53;Chainleader Com
00:19:54;Leaf Corporatio
00:19:55;Cisco Systems
00:19:56;Cisco Systems
00:19:57;Saafnet Canada 
00:19:58;Bluetooth SIG,I
00:19:59;Staccato Commun
00:19:5A;Jenaer Antriebs
00:19:5B;D-Link Corporat
00:19:5C;Innotech Corpor
00:19:5D;ShenZhen XinHua
00:19:5E;Motorola CHS
00:19:5F;Valemount Netwo
00:19:60;DoCoMo Systems,
00:19:61;Blaupunkt GmbH
00:19:62;Commerciant,LP
00:19:63;Sony Ericsson M
00:19:64;Doorking Inc.
00:19:65;YuHua TelTech (
00:19:66;Asiarock Techno
00:19:67;TELDAT Sp.J.
00:19:68;Digital Video N
00:19:69;Nortel
00:19:6A;MikroM GmbH
00:19:6B;Danpex Corporat
00:19:6C;ETROVISION TECH
00:19:6D;Raybit Systems 
00:19:6E;Metacom (Pty) L
00:19:6F;SensoPart GmbH
00:19:70;Z-Com,Inc.
00:19:71;Guangzhou Unico
00:19:72;Plexus (Xiamen)
00:19:73;Zeugma Systems
00:19:74;AboCom Systems,
00:19:75;Beijing Huisen 
00:19:76;Xipher Technolo
00:19:77;Aerohive Networ
00:19:78;Datum Systems,I
00:19:79;Nokia Danmark A
00:19:7A;MAZeT GmbH
00:19:7B;Picotest Corp.
00:19:7C;Riedel Communic
00:19:7D;Hon Hai Precisi
00:19:7E;Hon Hai Precisi
00:19:7F;PLANTRONICS,INC
00:19:80;Gridpoint Syste
00:19:81;Vivox Inc
00:19:82;SmarDTV
00:19:83;CCT R&D Limited
00:19:84;ESTIC Corporati
00:19:85;IT Watchdogs,In
00:19:86;Cheng Hongjian
00:19:87;Panasonic Mobil
00:19:88;Wi2Wi,Inc
00:19:89;Sonitrol Corpor
00:19:8A;Northrop Grumma
00:19:8B;Novera Optics K
00:19:8C;iXSea
00:19:8D;Ocean Optics,In
00:19:8E;Oticon A/S
00:19:8F;Alcatel Bell N.
00:19:90;ELM DATA Co.,Lt
00:19:91;avinfo
00:19:92;Bluesocket,Inc
00:19:93;Changshu Switch
00:19:94;Jorjin Technolo
00:19:95;Jurong Hi-Tech 
00:19:96;TurboChef Techn
00:19:97;Soft Device Sdn
00:19:98;SATO CORPORATIO
00:19:99;Fujitsu Technol
00:19:9A;EDO-EVI
00:19:9B;Diversified Tec
00:19:9C;CTRING
00:19:9D;VIZIO,Inc.
00:19:9E;SHOWADENSHI ELE
00:19:9F;DKT A/S
00:19:A0;NIHON DATA SYST
00:19:A1;LG INFORMATION 
00:19:A2;ORDYN TECHNOLOG
00:19:A3;asteel electron
00:19:A4;Austar Technolo
00:19:A5;RadarFind Corpo
00:19:A6;Motorola CHS
00:19:A7;ITU-T
00:19:A8;WiQuest Communi
00:19:A9;Cisco Systems
00:19:AA;Cisco Systems
00:19:AB;Raycom CO .,LTD
00:19:AC;GSP SYSTEMS Inc
00:19:AD;BOBST SA
00:19:AE;Hopling Technol
00:19:AF;Rigol Technolog
00:19:B0;HanYang System
00:19:B1;Arrow7 Corporat
00:19:B2;XYnetsoft Co.,L
00:19:B3;Stanford Resear
00:19:B4;VideoCast Ltd.
00:19:B5;Famar Fueguina 
00:19:B6;Euro Emme s.r.l
00:19:B7;Nokia Danmark A
00:19:B8;Boundary Device
00:19:B9;Dell Inc.
00:19:BA;Paradox Securit
00:19:BB;Hewlett Packard
00:19:BC;ELECTRO CHANCE 
00:19:BD;New Media Life
00:19:BE;Altai Technolog
00:19:BF;Citiway technol
00:19:C0;Motorola Mobile
00:19:C1;Alps Electric C
00:19:C2;Equustek Soluti
00:19:C3;Qualitrol
00:19:C4;Infocrypt Inc.
00:19:C5;SONY Computer E
00:19:C6;ZTE Corporation
00:19:C7;Cambridge Indus
00:19:C8;AnyDATA Corpora
00:19:C9;S&C ELECTRIC CO
00:19:CA;Broadata Commun
00:19:CB;ZyXEL Communica
00:19:CC;RCG (HK) Ltd
00:19:CD;Chengdu etherco
00:19:CE;Progressive Gam
00:19:CF;SALICRU,S.A.
00:19:D0;Cathexis
00:19:D1;Intel Corporati
00:19:D2;Intel Corporati
00:19:D3;TRAK Microwave
00:19:D4;ICX Technologie
00:19:D5;IP Innovations,
00:19:D6;LS Cable Ltd.
00:19:D7;FORTUNETEK CO.,
00:19:D8;MAXFOR
00:19:D9;Zeutschel GmbH
00:19:DA;Welltrans O&E T
00:19:DB;MICRO-STAR INTE
00:19:DC;ENENSYS Technol
00:19:DD;FEI-Zyfer,Inc.
00:19:DE;MOBITEK
00:19:DF;Thomson Inc.
00:19:E0;TP-LINK Technol
00:19:E1;Nortel
00:19:E2;Juniper Network
00:19:E3;Apple Computer 
00:19:E4;2Wire,Inc
00:19:E5;Lynx Studio Tec
00:19:E6;TOYO MEDIC CO.,
00:19:E7;Cisco Systems
00:19:E8;Cisco Systems
00:19:E9;S-Information T
00:19:EA;TeraMage Techno
00:19:EB;Pyronix Ltd
00:19:EC;Sagamore System
00:19:ED;Axesstel Inc.
00:19:EE;CARLO GAVAZZI C
00:19:EF;SHENZHEN LINNKI
00:19:F0;UNIONMAN TECHNO
00:19:F1;Star Communicat
00:19:F2;Teradyne K.K.
00:19:F3;Telematrix,Inc
00:19:F4;Convergens Oy L
00:19:F5;Imagination Tec
00:19:F6;Acconet (PTE) L
00:19:F7;Onset Computer 
00:19:F8;Embedded System
00:19:F9;TDK-Lambda
00:19:FA;Cable Vision El
00:19:FB;AMSTRAD PLC
00:19:FC;PT. Ufoakses Su
00:19:FD;Nintendo Co.,Lt
00:19:FE;SHENZHEN SEECOM
00:19:FF;Finnzymes
00:1A:00;MATRIX INC.
00:1A:01;Smiths Medical
00:1A:02;SECURE CARE PRO
00:1A:03;Angel Electroni
00:1A:04;Interay Solutio
00:1A:05;OPTIBASE LTD
00:1A:06;OpVista,Inc.
00:1A:07;Arecont Vision
00:1A:08;Dalman Technica
00:1A:09;Wayfarer Transi
00:1A:0A;Adaptive Micro-
00:1A:0B;BONA TECHNOLOGY
00:1A:0C;Swe-Dish Satell
00:1A:0D;HandHeld entert
00:1A:0E;Cheng Uei Preci
00:1A:0F;Sistemas Avanza
00:1A:10;LUCENT TRANS EL
00:1A:11;Google Inc.
00:1A:12;Essilor
00:1A:13;Wanlida Group C
00:1A:14;Xin Hua Control
00:1A:15;gemalto e-Payme
00:1A:16;Nokia Danmark A
00:1A:17;Teak Technologi
00:1A:18;Advanced Simula
00:1A:19;Computer Engine
00:1A:1A;Gentex Corporat
00:1A:1B;Motorola Mobile
00:1A:1C;GT&T Engineerin
00:1A:1D;PChome Online I
00:1A:1E;Aruba Networks
00:1A:1F;Coastal Environ
00:1A:20;CMOTECH Co. Ltd
00:1A:21;Indac B.V.
00:1A:22;eq-3 GmbH
00:1A:23;Ice Qube,Inc
00:1A:24;Galaxy Telecom 
00:1A:25;DELTA DORE
00:1A:26;Deltanode Solut
00:1A:27;Ubistar
00:1A:28;ASWT Co.,LTD. T
00:1A:29;Techsonic Indus
00:1A:2A;Arcadyan Techno
00:1A:2B;Ayecom Technolo
00:1A:2C;SATEC Co.,LTD
00:1A:2D;The Navvo Group
00:1A:2E;Ziova Coporatio
00:1A:2F;Cisco Systems
00:1A:30;Cisco Systems
00:1A:31;SCAN COIN Indus
00:1A:32;ACTIVA MULTIMED
00:1A:33;ASI Communicati
00:1A:34;Konka Group Co.
00:1A:35;BARTEC GmbH
00:1A:36;Aipermon GmbH &
00:1A:37;Lear Corporatio
00:1A:38;Sanmina-SCI
00:1A:39;Merten GmbH&CoK
00:1A:3A;Dongahelecomm
00:1A:3B;Doah Elecom Inc
00:1A:3C;Technowave Ltd.
00:1A:3D;Ajin Vision Co.
00:1A:3E;Faster Technolo
00:1A:3F;intelbras
00:1A:40;A-FOUR TECH CO.
00:1A:41;INOCOVA Co.,Ltd
00:1A:42;Techcity Techno
00:1A:43;Logical Link Co
00:1A:44;JWTrading Co.,L
00:1A:45;GN Netcom as
00:1A:46;Digital Multime
00:1A:47;Agami Systems,I
00:1A:48;Takacom Corpora
00:1A:49;Micro Vision Co
00:1A:4A;Qumranet Inc.
00:1A:4B;Hewlett Packard
00:1A:4C;Crossbow Techno
00:1A:4D;GIGA-BYTE TECHN
00:1A:4E;NTI AG / LinMot
00:1A:4F;AVM GmbH
00:1A:50;PheeNet Technol
00:1A:51;Alfred Mann Fou
00:1A:52;Meshlinx Wirele
00:1A:53;Zylaya
00:1A:54;Hip Shing Elect
00:1A:55;ACA-Digital Cor
00:1A:56;ViewTel Co,. Lt
00:1A:57;Matrix Design G
00:1A:58;CCV Deutschland
00:1A:59;Ircona
00:1A:5A;Korea Electric 
00:1A:5B;NetCare Service
00:1A:5C;Euchner GmbH+Co
00:1A:5D;Mobinnova Corp.
00:1A:5E;Thincom Technol
00:1A:5F;KitWorks.fi Ltd
00:1A:60;Wave Electronic
00:1A:61;PacStar Corp.
00:1A:62;Data Robotics,I
00:1A:63;Elster Solution
00:1A:64;IBM Corp.
00:1A:65;Seluxit
00:1A:66;Motorola CHS
00:1A:67;Infinite QL Sdn
00:1A:68;Weltec Enterpri
00:1A:69;Wuhan Yangtze O
00:1A:6A;Tranzas,Inc.
00:1A:6B;USI
00:1A:6C;Cisco Systems
00:1A:6D;Cisco Systems
00:1A:6E;Impro Technolog
00:1A:6F;MI.TEL s.r.l.
00:1A:70;Cisco-Linksys,L
00:1A:71;Diostech Co.,Lt
00:1A:72;Mosart Semicond
00:1A:73;Gemtek Technolo
00:1A:74;Procare Interna
00:1A:75;Sony Ericsson M
00:1A:76;SDT information
00:1A:77;Motorola Mobile
00:1A:78;ubtos
00:1A:79;TELECOMUNICATIO
00:1A:7A;Lismore Instrum
00:1A:7B;Teleco,Inc.
00:1A:7C;Hirschmann Auto
00:1A:7D;cyber-blue(HK)L
00:1A:7E;LN Srithai Comm
00:1A:7F;GCI Science&Tec
00:1A:80;Sony Corporatio
00:1A:81;Zelax
00:1A:82;PROBA Building 
00:1A:83;Pegasus Technol
00:1A:84;V One Multimedi
00:1A:85;NV Michel Van d
00:1A:86;AdvancedIO Syst
00:1A:87;Canhold Interna
00:1A:88;Venergy,Co,Ltd
00:1A:89;Nokia Danmark A
00:1A:8A;Samsung Electro
00:1A:8B;CHUNIL ELECTRIC
00:1A:8C;Astaro AG
00:1A:8D;AVECS Bergen Gm
00:1A:8E;3Way Networks L
00:1A:8F;Nortel
00:1A:90;Trópico Sistema
00:1A:91;FusionDynamic L
00:1A:92;ASUSTek COMPUTE
00:1A:93;ERCO Leuchten G
00:1A:94;Votronic GmbH
00:1A:95;Hisense Mobile 
00:1A:96;ECLER S.A.
00:1A:97;fitivision tech
00:1A:98;Asotel Communic
00:1A:99;Smarty (HZ) Inf
00:1A:9A;Skyworth Digita
00:1A:9B;ADEC & Parter A
00:1A:9C;RightHand Techn
00:1A:9D;Skipper Wireles
00:1A:9E;ICON Digital In
00:1A:9F;A-Link Europe L
00:1A:A0;Dell Inc
00:1A:A1;Cisco Systems
00:1A:A2;Cisco Systems
00:1A:A3;DELORME
00:1A:A4;Future Universi
00:1A:A5;BRN Phoenix
00:1A:A6;Telefunken Radi
00:1A:A7;Torian Wireless
00:1A:A8;Mamiya Digital 
00:1A:A9;FUJIAN STAR-NET
00:1A:AA;Analogic Corp.
00:1A:AB;eWings s.r.l.
00:1A:AC;Corelatus AB
00:1A:AD;Motorola CHS
00:1A:AE;Savant Systems 
00:1A:AF;BLUSENS TECHNOL
00:1A:B0;Signal Networks
00:1A:B1;Asia Pacific Sa
00:1A:B2;Cyber Solutions
00:1A:B3;VISIONITE INC.
00:1A:B4;FFEI Ltd.
00:1A:B5;Home Network Sy
00:1A:B6;Texas Instrumen
00:1A:B7;Ethos Networks 
00:1A:B8;Anseri Corporat
00:1A:B9;PMC
00:1A:BA;Caton Overseas 
00:1A:BB;Fontal Technolo
00:1A:BC;U4EA Technologi
00:1A:BD;Impatica Inc.
00:1A:BE;COMPUTER HI-TEC
00:1A:BF;TRUMPF Laser Ma
00:1A:C0;JOYBIEN TECHNOL
00:1A:C1;3Com Ltd
00:1A:C2;YEC Co.,Ltd.
00:1A:C3;Scientific-Atla
00:1A:C4;2Wire,Inc
00:1A:C5;BreakingPoint S
00:1A:C6;Micro Control D
00:1A:C7;UNIPOINT
00:1A:C8;ISL (Instrument
00:1A:C9;SUZUKEN CO.,LTD
00:1A:CA;Tilera Corporat
00:1A:CB;Autocom Product
00:1A:CC;Celestial Semic
00:1A:CD;Tidel Engineeri
00:1A:CE;YUPITERU CORPOR
00:1A:CF;C.T. ELETTRONIC
00:1A:D0;Albis Technolog
00:1A:D1;FARGO CO.,LTD.
00:1A:D2;Eletronica Nitr
00:1A:D3;Vamp Ltd.
00:1A:D4;iPOX Technology
00:1A:D5;KMC CHAIN INDUS
00:1A:D6;JIAGNSU AETNA E
00:1A:D7;Christie Digita
00:1A:D8;AlsterAero GmbH
00:1A:D9;International B
00:1A:DA;Biz-2-Me Inc.
00:1A:DB;Motorola Mobile
00:1A:DC;Nokia Danmark A
00:1A:DD;PePWave Ltd
00:1A:DE;Motorola CHS
00:1A:DF;Interactivetv P
00:1A:E0;Mythology Tech 
00:1A:E1;EDGE ACCESS INC
00:1A:E2;Cisco Systems
00:1A:E3;Cisco Systems
00:1A:E4;Medicis Technol
00:1A:E5;Mvox Technologi
00:1A:E6;Atlanta Advance
00:1A:E7;Aztek Networks,
00:1A:E8;Siemens Enterpr
00:1A:E9;Nintendo Co.,Lt
00:1A:EA;Radio Terminal 
00:1A:EB;Allied Telesis 
00:1A:EC;Keumbee Electro
00:1A:ED;INCOTEC GmbH
00:1A:EE;Shenztech Ltd
00:1A:EF;Loopcomm Techno
00:1A:F0;Alcatel - IPD
00:1A:F1;Embedded Artist
00:1A:F2;Dynavisions Sch
00:1A:F3;Samyoung Electr
00:1A:F4;Handreamnet
00:1A:F5;PENTAONE. CO.,L
00:1A:F6;Woven Systems,I
00:1A:F7;dataschalt e+a 
00:1A:F8;Copley Controls
00:1A:F9;AeroVIronment (
00:1A:FA;Welch Allyn,Inc
00:1A:FB;Joby Inc.
00:1A:FC;ModusLink Corpo
00:1A:FD;EVOLIS
00:1A:FE;SOFACREAL
00:1A:FF;Wizyoung Tech.
00:1B:00;Neopost Technol
00:1B:01;Applied Radio T
00:1B:02;ED Co.Ltd
00:1B:03;Action Technolo
00:1B:04;Affinity Intern
00:1B:05;YMC AG
00:1B:06;Ateliers R. LAU
00:1B:07;Mendocino Softw
00:1B:08;Danfoss Drives 
00:1B:09;Matrix Telecom 
00:1B:0A;Intelligent Dis
00:1B:0B;Phidgets Inc.
00:1B:0C;Cisco Systems
00:1B:0D;Cisco Systems
00:1B:0E;InoTec GmbH Org
00:1B:0F;Petratec
00:1B:10;ShenZhen Kang H
00:1B:11;D-Link Corporat
00:1B:12;Apprion
00:1B:13;Icron Technolog
00:1B:14;Carex Lighting 
00:1B:15;Voxtel,Inc.
00:1B:16;Celtro Ltd.
00:1B:17;Palo Alto Netwo
00:1B:18;Tsuken Electric
00:1B:19;IEEE 1588 Stand
00:1B:1A;e-trees Japan,I
00:1B:1B;Siemens AG,
00:1B:1C;Coherent
00:1B:1D;Phoenix Interna
00:1B:1E;HART Communicat
00:1B:1F;DELTA - Danish 
00:1B:20;TPine Technolog
00:1B:21;Intel Corporate
00:1B:22;Palit Microsyst
00:1B:23;SimpleComTools
00:1B:24;Quanta Computer
00:1B:25;Nortel
00:1B:26;RON-Telecom ZAO
00:1B:27;Merlin CSI
00:1B:28;POLYGON,JSC
00:1B:29;Avantis.Co.,Ltd
00:1B:2A;Cisco Systems
00:1B:2B;Cisco Systems
00:1B:2C;ATRON electroni
00:1B:2D;Med-Eng Systems
00:1B:2E;Sinkyo Electron
00:1B:2F;NETGEAR Inc.
00:1B:30;Solitech Inc.
00:1B:31;Neural Image. C
00:1B:32;QLogic Corporat
00:1B:33;Nokia Danmark A
00:1B:34;Focus System In
00:1B:35;ChongQing JINOU
00:1B:36;Tsubata Enginee
00:1B:37;Computec Oy
00:1B:38;COMPAL INFORMAT
00:1B:39;Proxicast
00:1B:3A;SIMS Corp.
00:1B:3B;Yi-Qing CO.,LTD
00:1B:3C;Software Techno
00:1B:3D;EuroTel Spa
00:1B:3E;Curtis,Inc.
00:1B:3F;ProCurve Networ
00:1B:40;Network Automat
00:1B:41;General Infinit
00:1B:42;Wise & Blue
00:1B:43;Beijing DG Tele
00:1B:44;SanDisk Corpora
00:1B:45;ABB AS,Division
00:1B:46;Blueone Technol
00:1B:47;Futarque A/S
00:1B:48;Shenzhen Lantec
00:1B:49;Roberts Radio l
00:1B:4A;W&W Communicati
00:1B:4B;SANION Co.,Ltd.
00:1B:4C;Signtech
00:1B:4D;Areca Technolog
00:1B:4E;Navman New Zeal
00:1B:4F;Avaya Inc.
00:1B:50;Nizhny Novgorod
00:1B:51;Vector Technolo
00:1B:52;Motorola Mobile
00:1B:53;Cisco Systems
00:1B:54;Cisco Systems
00:1B:55;Hurco Automatio
00:1B:56;Tehuti Networks
00:1B:57;SEMINDIA SYSTEM
00:1B:58;ACE CAD Enterpr
00:1B:59;Sony Ericsson M
00:1B:5A;Apollo Imaging 
00:1B:5B;2Wire,Inc.
00:1B:5C;Azuretec Co.,Lt
00:1B:5D;Vololink Pty Lt
00:1B:5E;BPL Limited
00:1B:5F;Alien Technolog
00:1B:60;NAVIGON AG
00:1B:61;Digital Acousti
00:1B:62;JHT Optoelectro
00:1B:63;Apple Computer 
00:1B:64;IsaacLandKorea 
00:1B:65;China Gridcom C
00:1B:66;Sennheiser elec
00:1B:67;Ubiquisys Ltd
00:1B:68;Modnnet Co.,Ltd
00:1B:69;Equaline Corpor
00:1B:6A;Powerwave Techn
00:1B:6B;Swyx Solutions 
00:1B:6C;LookX Digital M
00:1B:6D;Midtronics,Inc.
00:1B:6E;Anue Systems,In
00:1B:6F;Teletrak Ltd
00:1B:70;IRI Ubiteq,INC.
00:1B:71;Telular Corp.
00:1B:72;Sicep s.p.a.
00:1B:73;DTL Broadcast L
00:1B:74;MiraLink Corpor
00:1B:75;Hypermedia Syst
00:1B:76;Ripcode,Inc.
00:1B:77;Intel Corporate
00:1B:78;Hewlett Packard
00:1B:79;FAIVELEY TRANSP
00:1B:7A;Nintendo Co.,Lt
00:1B:7B;The Tintometer 
00:1B:7C;A & R Cambridge
00:1B:7D;CXR Anderson Ja
00:1B:7E;Beckmann GmbH
00:1B:7F;TMN Technologie
00:1B:80;LORD Corporatio
00:1B:81;DATAQ Instrumen
00:1B:82;Taiwan Semicond
00:1B:83;Finsoft Ltd
00:1B:84;Scan Engineerin
00:1B:85;MAN Diesel SE
00:1B:86;Bosch Access Sy
00:1B:87;Deepsound Tech.
00:1B:88;Divinet Access 
00:1B:89;EMZA Visual Sen
00:1B:8A;2M Electronic A
00:1B:8B;NEC AccessTechn
00:1B:8C;JMicron Technol
00:1B:8D;Electronic Comp
00:1B:8E;Hulu Sweden AB
00:1B:8F;Cisco Systems
00:1B:90;Cisco Systems
00:1B:91;EFKON AG
00:1B:92;l-acoustics
00:1B:93;JC Decaux SA DN
00:1B:94;T.E.M.A. S.p.A.
00:1B:95;VIDEO SYSTEMS S
00:1B:96;Snif Labs,Inc.
00:1B:97;Violin Technolo
00:1B:98;Samsung Electro
00:1B:99;KS System GmbH
00:1B:9A;Apollo Fire Det
00:1B:9B;Hose-McCann Com
00:1B:9C;SATEL sp. z o.o
00:1B:9D;Novus Security 
00:1B:9E;ASKEY  COMPUTER
00:1B:9F;Calyptech Pty L
00:1B:A0;Awox
00:1B:A1;Åmic AB
00:1B:A2;IDS Imaging Dev
00:1B:A3;Flexit Group Gm
00:1B:A4;S.A.E Afikim
00:1B:A5;MyungMin System
00:1B:A6;intotech inc.
00:1B:A7;Lorica Solution
00:1B:A8;UBI&MOBI,.Inc
00:1B:A9;BROTHER INDUSTR
00:1B:AA;XenICs nv
00:1B:AB;Telchemy,Incorp
00:1B:AC;Curtiss Wright 
00:1B:AD;iControl Incorp
00:1B:AE;Micro Control S
00:1B:AF;Nokia Danmark A
00:1B:B0;BHARAT ELECTRON
00:1B:B1;Wistron Neweb C
00:1B:B2;Intellect Inter
00:1B:B3;Condalo GmbH
00:1B:B4;Airvod Limited
00:1B:B5;ZF Electronics 
00:1B:B6;Bird Electronic
00:1B:B7;Alta Heights Te
00:1B:B8;BLUEWAY ELECTRO
00:1B:B9;Elitegroup Comp
00:1B:BA;Nortel
00:1B:BB;RFTech Co.,Ltd
00:1B:BC;Silver Peak Sys
00:1B:BD;FMC Kongsberg S
00:1B:BE;ICOP Digital
00:1B:BF;SAGEM COMMUNICA
00:1B:C0;Juniper Network
00:1B:C1;HOLUX Technolog
00:1B:C2;Integrated Cont
00:1B:C3;Mobisolution Co
00:1B:C4;Ultratec,Inc.
00:1B:C5;IEEE Registrati
00:1B:C6;Strato Rechenze
00:1B:C7;StarVedia Techn
00:1B:C8;MIURA CO.,LTD
00:1B:C9;FSN DISPLAY INC
00:1B:CA;Beijing Run Tec
00:1B:CB;PEMPEK SYSTEMS 
00:1B:CC;KINGTEK CCTV AL
00:1B:CD;DAVISCOMMS (S) 
00:1B:CE;Measurement Dev
00:1B:CF;Dataupia Corpor
00:1B:D0;IDENTEC SOLUTIO
00:1B:D1;SOGESTMATIC
00:1B:D2;ULTRA-X ASIA PA
00:1B:D3;Matsushita Elec
00:1B:D4;Cisco Systems
00:1B:D5;Cisco Systems
00:1B:D6;Kelvin Hughes L
00:1B:D7;Scientific Atla
00:1B:D8;DVTel LTD
00:1B:D9;Edgewater Compu
00:1B:DA;UTStarcom Inc
00:1B:DB;Valeo VECS
00:1B:DC;Vencer Co.,Ltd.
00:1B:DD;Motorola CHS
00:1B:DE;Renkus-Heinz,In
00:1B:DF;Iskra MIS
00:1B:E0;TELENOT ELECTRO
00:1B:E1;ViaLogy
00:1B:E2;AhnLab,Inc.
00:1B:E3;Health Hero Net
00:1B:E4;TOWNET SRL
00:1B:E5;802automation L
00:1B:E6;VR AG
00:1B:E7;Postek Electron
00:1B:E8;Ultratronik Gmb
00:1B:E9;Broadcom Corpor
00:1B:EA;Nintendo Co.,Lt
00:1B:EB;DMP Electronics
00:1B:EC;Netio Technolog
00:1B:ED;Brocade Communi
00:1B:EE;Nokia Danmark A
00:1B:EF;Blossoms Digita
00:1B:F0;Value Platforms
00:1B:F1;Nanjing SilverN
00:1B:F2;KWORLD COMPUTER
00:1B:F3;TRANSRADIO Send
00:1B:F4;KENWIN INDUSTRI
00:1B:F5;Tellink Sistema
00:1B:F6;CONWISE Technol
00:1B:F7;Lund IP Product
00:1B:F8;Digitrax Inc.
00:1B:F9;Intellitect Wat
00:1B:FA;G.i.N. mbH
00:1B:FB;Alps Electric C
00:1B:FC;ASUSTek COMPUTE
00:1B:FD;Dignsys Inc.
00:1B:FE;Zavio Inc.
00:1B:FF;Millennia Media
00:1C:00;Entry Point,LLC
00:1C:01;ABB Oy Drives
00:1C:02;Atto Devices,In
00:1C:03;Betty TV Techno
00:1C:04;Airgain,Inc.
00:1C:05;Nonin Medical I
00:1C:06;Siemens Numeric
00:1C:07;Cwlinux Limited
00:1C:08;Anystream,Inc.
00:1C:09;SAE Electronic 
00:1C:0A;Shenzhen AEE Te
00:1C:0B;SmartAnt Teleco
00:1C:0C;TANITA Corporat
00:1C:0D;G-Technology,In
00:1C:0E;Cisco Systems
00:1C:0F;Cisco Systems
00:1C:10;Cisco-Linksys,L
00:1C:11;Motorola CHS
00:1C:12;Motorola Mobile
00:1C:13;OPTSYS TECHNOLO
00:1C:14;VMware,Inc
00:1C:15;TXP Corporation
00:1C:16;ThyssenKrupp El
00:1C:17;Nortel
00:1C:18;Sicert S.r.L.
00:1C:19;secunet Securit
00:1C:1A;Thomas Instrume
00:1C:1B;Hyperstone GmbH
00:1C:1C;Center Communic
00:1C:1D;CHENZHOU GOSPEL
00:1C:1E;emtrion GmbH
00:1C:1F;Quest Retail Te
00:1C:20;CLB Benelux
00:1C:21;Nucsafe Inc.
00:1C:22;Aeris Elettroni
00:1C:23;Dell Inc
00:1C:24;Formosa Wireles
00:1C:25;Hon Hai Precisi
00:1C:26;Hon Hai Precisi
00:1C:27;Sunell Electron
00:1C:28;Sphairon Access
00:1C:29;CORE DIGITAL EL
00:1C:2A;Envisacor Techn
00:1C:2B;Alertme.com Lim
00:1C:2C;Synapse
00:1C:2D;FlexRadio Syste
00:1C:2E;ProCurve Networ
00:1C:2F;Pfister GmbH
00:1C:30;Mode Lighting (
00:1C:31;Mobile XP Techn
00:1C:32;Telian Corporat
00:1C:33;Sutron
00:1C:34;HUEY CHIAO INTE
00:1C:35;Nokia Danmark A
00:1C:36;iNEWiT NV
00:1C:37;Callpod,Inc.
00:1C:38;Bio-Rad Laborat
00:1C:39;S Netsystems In
00:1C:3A;Element Labs,In
00:1C:3B;AmRoad Technolo
00:1C:3C;Seon Design Inc
00:1C:3D;WaveStorm
00:1C:3E;ECKey Limited
00:1C:3F;International P
00:1C:40;VDG-Security bv
00:1C:41;scemtec Transpo
00:1C:42;Parallels,Inc.
00:1C:43;Samsung Electro
00:1C:44;Bosch Security 
00:1C:45;Chenbro Micom C
00:1C:46;QTUM
00:1C:47;Hangzhou Hollys
00:1C:48;WiDeFi,Inc.
00:1C:49;Zoltan Technolo
00:1C:4A;AVM GmbH
00:1C:4B;Gener8,Inc.
00:1C:4C;Petrotest Instr
00:1C:4D;Zeetoo,Inc.
00:1C:4E;TASA Internatio
00:1C:4F;MACAB AB
00:1C:50;TCL Technoly El
00:1C:51;Celeno Communic
00:1C:52;VISIONEE SRL
00:1C:53;Synergy Lightin
00:1C:54;Hillstone Netwo
00:1C:55;Shenzhen Kaifa 
00:1C:56;Pado Systems,In
00:1C:57;Cisco Systems
00:1C:58;Cisco Systems
00:1C:59;DEVON IT
00:1C:5A;Advanced Relay 
00:1C:5B;Chubb Electroni
00:1C:5C;Integrated Medi
00:1C:5D;Leica Microsyst
00:1C:5E;ASTON France
00:1C:5F;Winland Electro
00:1C:60;CSP Frontier Te
00:1C:61;Galaxy Technolo
00:1C:62;LG Electronics 
00:1C:63;TRUEN
00:1C:64;Cellnet+Hunt
00:1C:65;JoeScan,Inc.
00:1C:66;UCAMP CO.,LTD
00:1C:67;Pumpkin Network
00:1C:68;Anhui Sun Creat
00:1C:69;Packet Vision L
00:1C:6A;Weiss Engineeri
00:1C:6B;COVAX  Co. Ltd
